relative_sample,time_ms,AECG1,AECG2,AECG3,AECG4
237,118.5,0.4366458372186659,0.17408390212253189,0.10141319665776787,0.5481512087907653
238,119.0,0.47821296127692103,0.2278461629481941,0.34769153113413137,0.6302216633445961
239,119.5,0.5153291842761926,0.2683494600444318,0.5285522612793292,0.7104748902531539
240,120.0,0.4992235098450175,0.25045711610582777,0.649226751694999,0.765003712772792
241,120.5,0.5848050090156347,0.3116528368882927,0.7891396768212481,0.845177976118231
242,121.0,0.6954728116748987,0.3945160116185831,0.9016902131696937,0.9399493764483958
243,121.5,0.7987158942557823,0.4760951112368189,0.9736526529060346,1.020581184378397
244,122.0,0.8830485508094237,0.5414102185152367,1.0014965818240797,1.0817849533084491
245,122.5,0.9893592289019724,0.6148665922385647,1.011901177915438,1.1411871721823013
246,123.0,1.0955417873375561,0.6915513542170564,0.9995419433841761,1.2036939016155426
247,123.5,1.2107639406775768,0.7779657689279266,0.9739697827441259,1.2701709385109763
248,124.0,1.3199844945985502,0.8620833236244527,0.940033109337735,1.3653520478112493
249,124.5,1.4434775163024358,0.9587022420716056,0.8909743310085879,1.435167067249099
250,125.0,1.578246255067303,1.0586991125542113,0.8434900109347181,1.5079681944933045
251,125.5,1.697662036174884,1.1480612551254272,0.7505883016065841,1.5775784013599072
252,126.0,1.8381369032693715,1.2454300224064507,0.700591380968665,1.6463447759564545
253,126.5,1.9723484650488687,1.3333579183279187,0.6439018839583716,1.6988454381767915
254,127.0,2.1013616822290837,1.4050572618617123,0.5916534980917081,1.7300543204853678
255,127.5,2.213234118413875,1.4462126422214319,0.5369937226074677,1.738150596557105
256,128.0,2.2879984162851743,1.4531272672740358,0.4476164198054161,1.7230796026916886
257,128.5,2.3407549537010475,1.4196489736230111,0.3856237029611285,1.6668696573291506
258,129.0,2.35838215481952,1.3491033201489309,0.3241231599254817,1.5763510574217154
259,129.5,2.33967791850766,1.2410677105672863,0.2677773545916552,1.4563805207552172
260,130.0,2.2879411087840724,1.0986015573039878,0.22314627058177758,1.3091680357649862
261,130.5,2.153007334854983,0.8923033511538373,-0.15104186388823942,1.1397242117726716
262,131.0,2.0537669258860003,0.7133776238325161,-0.16679981965890694,0.9488333373440051
263,131.5,1.9439832445049983,0.5415310965318194,-0.1675388445835607,0.7599966472037137
264,132.0,1.8323728018033618,0.38906224998944167,-0.14888195743965107,0.587572420312744
265,132.5,1.731931850674228,0.26489809762459743,-0.10557077266359845,0.4393379659510681
266,133.0,1.6552601612441047,0.17681818690575238,-0.03911494062741829,0.3237015945931508
267,133.5,1.6081917183240297,0.13258335863078163,0.04383342075793078,0.25240800109463235
268,134.0,1.5901850263191046,0.13712029947980425,0.13865260278709754,0.23141302211332565
269,134.5,1.636381895611027,0.22848940439774154,0.2771847270715082,0.27194647286262974
270,135.0,1.6953926260351047,0.3334431641402272,0.39440348703225686,0.34235444546518834
271,135.5,1.7489006748551827,0.4425749368983674,0.49240524910854455,0.43107005432383033
272,136.0,1.8740192373369862,0.605412463277847,0.6090448777367174,0.5636144044653246
273,136.5,1.934281161410631,0.7280790461586686,0.6656572832165603,0.6820949188818947
274,137.0,1.986666836014661,0.8434539606945204,0.6986417534006285,0.7843054381602973
275,137.5,2.0243569333081397,0.9311928499871293,0.7100708281358563,0.8567553842845979
276,138.0,2.040913873114376,0.9909191999723425,0.6999934036565735,0.8993766237336966
277,138.5,1.9526563396450132,0.9477712794747625,0.672716717440002,0.9040704414649664
278,139.0,1.919846944252064,0.9508295604465169,0.6346744720491594,0.8795103896250747
279,139.5,1.8732971532267002,0.929869498718536,0.5940206772876837,0.8220393021795397
280,140.0,1.8209542660443947,0.8920964035160532,0.5609586296097007,0.7456467118723193
281,140.5,1.7684886191566644,0.8500834961277655,0.5456668291832898,0.6664512046008131
282,141.0,1.7217800439204214,0.8159154063031414,0.5549644696687077,0.5931147476265128
283,141.5,1.6522345861569139,0.755484010780943,0.5550453044468102,0.5119304440323756
284,142.0,1.636161490103411,0.7501997697679192,0.61388118417668,0.4701112133626223
285,142.5,1.641820291652224,0.7651257689166961,0.6941956210770353,0.46230364702619564
286,143.0,1.6680586080199944,0.804353880394165,0.7876627017468188,0.4841553700788937
287,143.5,1.6974642771047739,0.8615048702888407,0.8819939679528873,0.5351370635677334
288,144.0,1.7464776516295615,0.9427953836888311,0.964046852139436,0.6041200291991
289,144.5,1.8184452335759655,1.0274560350922737,1.045628182974178,0.6826959359929431
290,145.0,1.8949672293701019,1.109365526403842,1.1036161042773038,0.768019128742373
291,145.5,1.9734414536661136,1.1847010439682886,1.1287662685190154,0.8492781164735829
292,146.0,2.052324819485496,1.253460969665257,1.1208778387827,0.9200130878005922
293,146.5,2.129564385624621,1.313308245323507,1.0869372969004827,0.9793610779900392
294,147.0,2.203357032411629,1.3580275548355516,1.0318812542703262,1.0260618007503362
295,147.5,2.2733952589821316,1.3839111130167165,0.9565567049637087,1.0579639615348757
296,148.0,2.339544861523764,1.394170698980845,0.8648354258711595,1.0770741768490275
297,148.5,2.3993500729993893,1.3934283646702441,0.7659678406141045,1.0879302490343814
298,149.0,2.4480672245509076,1.3807643083974226,0.6674001222724906,1.0901363923243697
299,149.5,2.4812031271070536,1.3530687045516105,0.5705325628982769,1.0788594564692922
300,150.0,2.4963248693104654,1.313252215145053,0.4760130122825886,1.0535545957443433
301,150.5,2.49307268287132,1.269406255160248,0.3878322880998237,1.0199580181481103
302,151.0,2.3378888286128956,1.1800411480322246,0.27564540895288947,0.9668081337098858
303,151.5,2.2573130498086504,1.1015390949022,0.2454656072517149,0.9046954527491345
304,152.0,2.213469722665788,1.0647233782791763,0.18411390109564704,0.8601349669691994
305,152.5,2.1735057387605576,1.0457363537836715,0.13506150026032482,0.8282141460255923
306,153.0,2.155152168878762,1.0850892570458872,0.1190857034379892,0.82243295708831
307,153.5,2.166334477643146,1.1534224375205262,0.11722572124621593,0.8397916062946613
308,154.0,2.206058406874924,1.211901378173172,0.11284917471606888,0.8812499104001071
309,154.5,2.2725052741532155,1.2876391998500016,0.125181834811643,0.9610706548454042
310,155.0,2.3921145994648056,1.4045148755082333,0.15070854886779722,1.0800349761913688
311,155.5,2.5463546066784675,1.5457504847342534,0.18627082356299068,1.2275641031670208
312,156.0,2.726316502065101,1.7086749207300458,0.17869928270999733,1.3446893798119672
313,156.5,2.93865284147269,1.8665970952673732,0.19437866251738192,1.5071493731681134
314,157.0,3.1501063997050056,2.017412382915466,0.19836397214592646,1.667953149999317
315,157.5,3.341551231607881,2.1475002941931813,0.18959501734195014,1.8092234785070231
316,158.0,3.4968296729783654,2.2449423379442157,0.16611623728722066,1.9097602897407486
317,158.5,3.592080148681912,2.297864313261226,0.12551881282966926,1.9605137010186533
318,159.0,3.643861265141149,2.328657903179392,0.08857644724879855,1.9698341036730607
319,159.5,3.636069432876824,2.328035652191433,0.059504916614354066,1.9410413854666086
320,160.0,3.569309958641751,2.299114500413719,0.056307260920689974,1.8720286464821518
321,160.5,3.4585791666223242,2.2465627666442995,0.06981064965215028,1.7778341430329834
322,161.0,3.292644285007839,2.113040183011448,0.1242863793459877,1.671045708149842
323,161.5,3.133173941864433,2.0526828705828173,0.20493491828957003,1.578482932122228
324,162.0,2.9739283019761418,1.99722022191054,0.32005853661270683,1.5015716617792487
325,162.5,2.8102672518643708,1.9283777547216407,0.45784672490574685,1.4407909315310954
326,163.0,2.6994974778319576,1.9038489795486326,0.623403876061695,1.3977486119234908
327,163.5,2.618143041662195,1.8948449030758465,0.7919437723923716,1.3801267455401929
328,164.0,2.557418922186729,1.8983615070224462,0.9562895347211188,1.3853908104903188
329,164.5,2.5049093759605507,1.9048394880761619,1.1048839430731858,1.405630876175062
330,165.0,2.4996719021614937,1.924096692688275,1.2181017461570134,1.421552454827721
331,165.5,2.5117509971978755,1.9348331743466403,1.2942703536610851,1.428956224159564
332,166.0,2.5312457831783877,1.9313802734691017,1.3325369974583556,1.4221460711447345
333,166.5,2.5439823750040755,1.9107051101923467,1.333147457797459,1.3958579127458326
334,167.0,2.5414527027775695,1.8730340227890176,1.29923180382146,1.3484600705251355
335,167.5,2.5250864308402154,1.819132734788351,1.2387160074556463,1.2834472093904699
336,168.0,2.4989144774862866,1.7487497922864348,1.1617392606209698,1.2068726066753812
337,168.5,2.462004219672022,1.6678215878412277,1.0771812821114255,1.125952799783618
338,169.0,2.4120570009449214,1.5763863812398158,0.9858958430990591,1.0473756018351275
339,169.5,2.3543317253499723,1.4890473589105893,0.8924182868178481,0.9799786398638973
340,170.0,2.295992916934318,1.4120853359717567,0.805632023149064,0.9288562662964018
341,170.5,2.2511690105034057,1.3540238285306663,0.724913985022506,0.8977905874913046
342,171.0,2.2195737195746927,1.3154274293388213,0.65447834841448,0.8864493350749778
343,171.5,2.179017600954715,1.2796465467630633,0.584634958217037,0.8678727801844042
344,172.0,2.170594244550617,1.2847288092872977,0.5273923572825252,0.8908575195708008
345,172.5,2.1701341183251195,1.3100714744097053,0.4786367630208232,0.9309922367551301
346,173.0,2.1732197571532876,1.349590831616793,0.4402937054837264,0.9804031890546987
347,173.5,2.176961025769352,1.3968050195194583,0.4109467024041486,1.0314894835275359
348,174.0,2.1791308718239875,1.4479119769135658,0.388622011807153,1.081934300266143
349,174.5,2.1752690457406265,1.5022435225221311,0.37400071921741807,1.1340852559201273
350,175.0,2.160637694583928,1.55951299662082,0.36837353573558335,1.1885244933381158
351,175.5,2.135972856407231,1.617323624494059,0.37016513160916387,1.2398563930527853
352,176.0,2.04725487885686,1.6212568643049703,0.3818507897270924,1.2528331855029724
353,176.5,2.043549593479556,1.7003633945396839,0.4761772359950897,1.2800185927286643
354,177.0,2.0134651942288118,1.753397274800201,0.4809946004264989,1.3012717035589325
355,177.5,1.9827656950695667,1.813179932504143,0.48472182416409715,1.322722251500424
356,178.0,1.9542431540323288,1.8813416749919842,0.4901606736434721,1.3418718905478721
357,178.5,1.933390223164712,1.9559216527897159,0.502960623511711,1.3551771544490547
358,179.0,1.9230982218339938,2.033664882446985,0.5280056157134208,1.3651924458778386
359,179.5,1.961544161817299,2.1413939329239913,0.6032241806368054,1.3910130638791864
360,180.0,1.9687159945516628,2.2197495122022914,0.6518342360291471,1.409531265862107
361,180.5,1.9815612083473186,2.297163359092604,0.714759648760154,1.4325535881072913
362,181.0,2.0157238799857407,2.369005412641146,0.7598266481319735,1.4225743699442708
363,181.5,2.0370093778016636,2.428003876490461,0.8200384719539117,1.4371520441526509
364,182.0,2.048565487774289,2.4798274287602893,0.8984112253156945,1.4442564468812893
365,182.5,2.0576507729443985,2.518439677762532,0.967013669850984,1.4402367446814206
366,183.0,2.0621614572513054,2.543130821283381,1.0215456807625543,1.4205771273181234
367,183.5,2.0571218532573035,2.5524898957635855,1.0567182796103616,1.3817986454936626
368,184.0,2.038260660386577,2.545199058791621,1.0639368736200585,1.319132569048771
369,184.5,2.0047870875263096,2.5201248453675924,1.0364508569483382,1.2280142758458323
370,185.0,1.9575974112934682,2.47488480043328,0.9744082727042407,1.1099201175336895
371,185.5,1.8963428214544757,2.407092353294263,0.8835977299499815,0.9744555216429087
372,186.0,1.8205683390942276,2.3188619248556512,0.7716949962049675,0.8342230955446517
373,186.5,1.733880363164517,2.217702456702594,0.6472559769863349,0.7002276411348847
374,187.0,1.6452733748546564,2.1113574808601023,0.5204353512389461,0.5841406569707425
375,187.5,1.5895372382179984,2.0388086650365422,0.3903204799096627,0.5124613119790655
376,188.0,1.5265613685437465,1.9383232143763203,0.29770150621198616,0.4776540768578227
377,188.5,1.489421080269249,1.8605920275431345,0.23550455021931774,0.5004275450615457
378,189.0,1.4916053518955148,1.82236838800004,0.20808716447904715,0.5809867670024763
379,189.5,1.5355058875570635,1.8214222091675827,0.21549821461481364,0.7159675017256881
380,190.0,1.6203244966697692,1.8425718284231458,0.25633923481984283,0.9022571109697858
381,190.5,1.7601124841565106,1.9212285850718953,0.31843150003050097,1.1242285903289553
382,191.0,1.933823268321393,2.034964918290275,0.39953310533685726,1.3629741721700972
383,191.5,2.127402290190665,2.1714526424333505,0.4885378584414769,1.595113144881469
384,192.0,2.324176638749373,2.312381018806839,0.5728457859540367,1.8018439103769759
385,192.5,2.505313097480509,2.4432353140286094,0.645777732541366,1.9702789819260453
386,193.0,2.653166537455874,2.553281515106869,0.707875733374003,2.090607711757713
387,193.5,2.754929882420645,2.627938316921784,0.7607809088299557,2.155956746488756
388,194.0,2.8031492040366777,2.651630478441611,0.8039312345777289,2.165616696610128
389,194.5,2.749686209269847,2.5732766213027176,0.7710698666077928,2.115005990317059
390,195.0,2.6665186074374345,2.48451398937833,0.8040900760007529,2.030237799182576
391,195.5,2.539767625802868,2.3641963459233035,0.8444971460540833,1.9187075730347831
392,196.0,2.385675192917237,2.2203482797482743,0.8979126486724507,1.8019305795984857
393,196.5,2.2054956051296903,2.054873049935212,0.9632206785598078,1.68561323064457
394,197.0,2.0239714911303524,1.8948552205253903,1.0485646162880582,1.5835011365311495
395,197.5,1.831938206474719,1.7370809738426753,1.1363171588527579,1.4969456867922994
396,198.0,1.6394218147466157,1.5860147148655588,1.229283294665307,1.427131481798553
397,198.5,1.4797214637673897,1.4671318792445571,1.3335172254409944,1.3841041406086612
398,199.0,1.3407864832839103,1.3753449948862755,1.442001486346695,1.356729099571934
399,199.5,1.2246613913247282,1.316588588798759,1.5553936712851324,1.3412292275915998
400,200.0,1.1351551359432863,1.288647340592602,1.6761103147279723,1.336902558966366
